date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 19:02:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,222509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24758,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.59,21811.88,23893.07,325.08,4.99,41.4,6.01,84.46,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,171.29,27845.54,17879.21,266.95,10.66,66.87,5.83,99.8,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,174.26,34934.65,22134.65,327.5,13.39,75.71,5.73,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550708,3043480,4.64,113424,804972,1317348,1.98,1182076,287268,1352,0.4,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,99.28,2.97,0.0,0.17,0.0,0.0,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.58,114.85,49.53,18.26,0.0,0.0,0.0,1739.6,1780.2,5691.04,12172.08,0.0,0.0,0.0,4853.47,5853.47,22739.41,42960.55,0.0,0.0,0.0,1822.77,1689.11,6249.37,11334.77,0.0,0.0,0.0
10/04 19:02:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,222509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24758,0,0,0,0,0,0,0,0,0,0,1.98,0.0,95.05,48.0,0.02,8.0,8.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.77,17633.66,19873.27,305.5,2.78,22.63,6.32,77.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.02,32154.46,23150.5,279.29,9.47,40.98,5.04,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.34,22366.34,28116.83,303.5,12.61,68.1,5.99,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550384,3043804,4.64,113432,805048,1317856,1.98,1181988,287308,1432,0.37,0.0,0.25,0.02,0.0,0.0,0.02,0.0,0.0,99.33,1.98,0.0,0.15,0.0,0.0,0.0,36.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.45,110.89,52.58,18.01,0.0,0.0,0.0,1611.88,1810.89,4461.0,13055.74,0.0,0.0,0.0,4680.2,5230.69,23702.08,36529.48,0.0,0.0,0.0,1666.34,1511.88,5194.84,10460.07,0.0,0.0,0.0
10/04 19:02:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,147515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28933,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,24090.0,28108.0,301.72,6.81,37.64,5.41,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,35066.0,26578.0,300.7,11.73,49.7,4.92,100.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,26398.0,30268.0,314.81,11.79,90.5,5.59,100.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62551348,3042840,4.64,113432,805124,1318392,1.98,1181476,287336,296,0.4,0.0,0.22,0.0,0.0,0.0,0.02,0.0,0.0,99.35,2.0,1.0,0.15,0.09,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,113.0,52.34,19.13,0.0,0.0,0.0,1849.0,2162.0,5299.22,15812.85,0.0,0.0,0.0,5452.0,6120.0,28206.45,43231.26,0.0,0.0,0.0,1777.0,1833.0,5694.21,12548.67,0.0,0.0,0.0
10/04 19:02:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,147515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28933,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,17190.0,17392.0,270.17,3.19,22.87,6.53,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,28180.0,23900.0,290.95,10.36,38.25,5.55,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,18260.0,21436.0,296.24,3.3,23.43,6.46,86.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550968,3043220,4.64,113436,805196,1318796,1.98,1181872,287364,372,0.37,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,99.3,2.0,0.0,0.12,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,108.0,52.21,18.18,0.0,0.0,0.0,1787.0,1670.0,6597.81,11570.92,0.0,0.0,0.0,4400.0,4602.0,23240.87,32161.45,0.0,0.0,0.0,1653.0,1627.0,5680.03,11525.12,0.0,0.0,0.0
10/04 19:02:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,147515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28933,0,0,0,0,0,0,0,0,0,0,2.97,0.0,95.05,32.0,0.04,15.0,5.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.58,25770.3,15382.18,290.66,6.06,29.96,5.59,79.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.3,23819.8,26746.53,296.93,6.56,53.91,5.73,97.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.35,24625.74,28914.85,323.81,8.96,78.97,6.01,99.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62552204,3041984,4.64,113440,805280,1318404,1.98,1181644,287408,456,0.42,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.0,99.25,0.0,0.0,0.0,0.0,0.0,0.0,28.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.5,107.92,50.26,17.82,0.0,0.0,0.0,1825.74,1989.11,5798.8,14406.73,0.0,0.0,0.0,5148.51,5420.79,27767.59,37746.08,0.0,0.0,0.0,1449.5,1776.24,3177.07,13199.04,0.0,0.0,0.0
10/04 19:02:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,189319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33760,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.26,24746.53,27970.3,302.52,11.19,59.7,5.73,99.8,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,172.28,24796.04,24855.45,288.21,8.66,48.94,5.76,99.31,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,168.32,30617.82,23598.02,322.11,7.84,43.51,5.51,92.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62553020,3041168,4.64,113440,805356,1319260,1.98,1181644,287432,532,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.99,0.0,0.06,0.0,0.0,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.52,105.94,51.89,16.79,0.0,0.0,0.0,1750.5,1879.21,6027.14,13536.61,0.0,0.0,0.0,5405.94,5621.78,29633.24,40512.78,0.0,0.0,0.0,1468.32,2023.76,2983.02,15525.99,0.0,0.0,0.0
10/04 19:02:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,189319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33760,0,0,0,0,0,0,0,0,0,0,1.98,0.0,102.97,52.0,0.02,8.0,8.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15017.82,13601.98,286.2,6.94,74.66,5.94,59.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.83,17528.71,17269.31,297.85,6.47,60.04,5.12,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.84,16209.9,19998.02,312.56,6.74,63.74,5.13,59.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62552584,3041604,4.64,113448,805432,1318872,1.98,1181664,287468,620,0.35,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,99.43,0.0,0.0,0.0,0.0,0.0,0.0,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.53,112.87,51.12,18.14,0.0,0.0,0.0,1163.37,1102.97,2433.62,7735.57,0.0,0.0,0.0,3169.31,3369.31,14962.88,24622.48,0.0,0.0,0.0,1181.19,1074.26,2766.34,7489.29,0.0,0.0,0.0
10/04 19:02:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29574,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,25542.0,24576.0,283.15,11.68,44.55,5.69,100.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,25364.0,22436.0,267.04,11.52,63.65,5.63,100.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,15898.0,17542.0,278.67,3.5,28.81,5.71,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62551872,3042316,4.64,113448,805508,1319016,1.98,1182360,287496,664,0.42,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.33,1.0,0.0,0.06,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,109.0,52.94,17.99,0.0,0.0,0.0,1616.0,1686.0,5141.85,12045.18,0.0,0.0,0.0,4574.0,4315.0,25004.64,33204.66,0.0,0.0,0.0,1376.0,1534.0,3172.78,11395.12,0.0,0.0,0.0
10/04 19:02:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29574,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.45,19118.81,16930.69,231.91,5.77,45.94,5.57,86.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.16,30097.03,22017.82,282.99,10.95,51.78,5.42,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.25,19473.27,27186.14,266.25,12.43,68.12,5.69,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550656,3043532,4.64,113452,805584,1319284,1.98,1182888,287528,744,0.37,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,99.3,1.98,0.0,0.12,0.0,0.0,0.0,34.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.14,106.93,53.19,17.77,0.0,0.0,0.0,1957.43,1810.89,7175.88,12132.44,0.0,0.0,0.0,4900.0,5043.56,23929.9,34972.54,0.0,0.0,0.0,1570.3,1660.4,3186.3,11997.24,0.0,0.0,0.0
10/04 19:02:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,133822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29574,0,0,0,0,0,0,0,0,0,0,2.97,0.0,95.05,32.0,0.04,12.0,4.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.63,20762.38,22182.18,314.3,3.33,20.54,5.72,78.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.23,30615.84,20495.05,288.39,9.07,91.51,5.41,95.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.17,36152.48,22889.11,322.34,12.89,50.56,5.44,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550876,3043312,4.64,113452,805664,1319012,1.98,1182824,287552,776,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,99.35,0.99,0.0,0.06,0.0,0.0,0.0,38.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.64,100.99,50.2,16.07,0.0,0.0,0.0,1640.59,1800.0,5183.97,12524.07,0.0,0.0,0.0,4790.1,5850.5,23544.85,44189.89,0.0,0.0,0.0,1721.78,1646.53,6367.73,11375.06,0.0,0.0,0.0
10/04 19:03:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27798,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.86,13586.14,17669.31,274.5,4.15,32.23,6.64,75.64,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,185.15,29039.6,22754.46,279.74,11.59,52.65,5.39,99.8,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,158.42,23857.43,22075.25,289.95,13.09,110.53,6.3,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550544,3043644,4.64,113456,805744,1319444,1.98,1181920,287588,856,0.35,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,99.43,1.98,0.0,0.12,0.0,0.0,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.5,113.86,51.07,18.2,0.0,0.0,0.0,1670.3,1567.33,5154.7,10721.24,0.0,0.0,0.0,4450.5,4824.75,21475.66,33613.22,0.0,0.0,0.0,1408.91,1456.44,3358.69,10078.92,0.0,0.0,0.0
10/04 19:03:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,126716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27798,0,0,0,0,0,0,0,0,0,0,2.0,0.0,112.0,56.0,0.02,8.0,8.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,18992.0,22538.0,312.26,4.7,36.13,6.01,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,31304.0,19772.0,268.82,11.72,53.99,5.31,100.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,19720.0,26850.0,312.55,6.53,82.24,6.23,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62549332,3044856,4.64,113460,805820,1318708,1.98,1181872,287616,948,0.4,0.0,0.3,0.02,0.0,0.0,0.02,0.0,0.0,99.26,1.0,0.0,0.06,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,106.0,52.67,17.82,0.0,0.0,0.0,1754.0,1657.0,6084.22,11273.83,0.0,0.0,0.0,4877.0,5061.0,24127.21,35370.37,0.0,0.0,0.0,1746.0,1819.0,5617.95,12708.51,0.0,0.0,0.0
10/04 19:03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,111668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27334,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.59,15619.8,21122.77,261.34,3.92,30.08,5.63,79.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.34,28665.35,22752.48,309.12,13.4,117.45,6.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.59,23944.55,17798.02,296.9,4.78,33.25,6.32,88.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62548976,3045212,4.64,113460,805896,1318940,1.98,1182332,287644,992,0.42,0.0,0.22,0.0,0.0,0.0,0.02,0.0,0.0,99.33,0.0,0.0,0.0,0.0,0.0,0.0,32.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.71,107.92,49.27,17.34,0.0,0.0,0.0,1600.0,1603.96,4890.93,10992.41,0.0,0.0,0.0,4373.27,4550.5,22788.38,34452.78,0.0,0.0,0.0,1528.71,1605.94,4090.05,11560.56,0.0,0.0,0.0
