date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 16:54:01,,,,106.93,13823.76,18055.45,298.13,22.52,6.78,165.35,12516.83,51077.23,384.61,5.07,31.69,5.46,110.89,15516.83,290.57,17.84,6.16,660748,376,0.05,0.22,612.87,118.81,47.97,18.89,2392.08,1244.55,13315.72,7498.92,2971.29,2987.13,15115.62,21734.24,2492.08,1257.43,14182.41,7594.58
10/04 16:54:02,,,,125.0,9976.0,27790.0,302.13,26.26,6.0,178.0,13126.0,56976.0,393.83,7.64,39.46,5.23,126.0,23826.0,314.56,26.33,5.61,660780,408,0.23,0.23,619.0,113.0,50.49,16.72,2836.0,1815.0,16493.59,11255.94,3574.0,2875.0,20982.37,19660.4,3016.0,1545.0,18432.22,9221.75
10/04 16:54:03,,,,111.88,6706.93,26976.24,301.06,19.18,5.81,170.3,16075.25,48390.1,378.55,9.54,60.28,5.39,137.62,30263.37,320.04,40.34,5.64,660812,436,0.07,0.17,619.8,121.78,48.33,19.08,2863.37,1612.87,17022.63,9867.23,3521.78,2723.76,20389.92,18481.54,2469.31,1675.25,13376.2,11035.69
10/04 16:54:04,,,,79.0,6348.0,15136.0,271.95,19.1,6.7,178.0,12670.0,48762.0,345.12,7.88,44.09,5.22,131.0,19234.0,283.36,38.34,5.64,660844,468,0.08,0.2,635.0,119.0,52.09,18.39,2499.0,1482.0,13994.24,9121.54,3397.0,2751.0,18675.62,18397.86,2378.0,1412.0,12895.46,8636.16
10/04 16:54:05,,,,115.0,11874.0,25224.0,322.59,24.11,6.21,169.0,10674.0,54808.0,387.47,5.36,31.7,5.49,139.0,19776.0,266.69,42.64,6.25,660872,496,0.07,0.22,613.0,112.0,46.42,17.03,2771.0,1571.0,16056.98,9537.81,3092.0,2910.0,16203.39,20387.98,3005.0,1335.0,18590.65,7043.69
10/04 16:54:06,,,,167.0,18342.0,35176.0,320.47,25.75,5.1,194.0,11160.0,57916.0,356.06,9.7,41.41,4.91,137.0,27368.0,304.69,42.85,5.87,660908,532,0.1,0.28,619.0,120.0,50.63,18.45,2829.0,1769.0,15913.31,10978.19,4318.0,3326.0,26216.68,22180.26,3080.0,2294.0,17726.09,15197.98
10/04 16:54:07,,,,100.99,11174.26,19863.37,307.33,23.41,6.75,149.5,12538.61,48021.78,405.07,6.02,49.11,5.83,116.83,23455.45,299.54,24.68,6.46,660944,568,0.05,0.17,623.76,121.78,48.28,18.71,2266.34,1374.26,12151.17,8860.27,3128.71,2597.03,17134.47,17815.17,2729.7,1397.03,16109.18,8186.77
10/04 16:54:08,,,,120.0,13782.0,21638.0,295.17,18.21,5.91,173.0,15190.0,52496.0,391.25,5.78,32.58,5.51,160.0,35782.0,335.43,32.04,5.69,660972,596,0.1,0.23,622.0,116.0,49.51,17.51,2533.0,1694.0,13805.29,11200.23,3745.0,3380.0,21079.79,23672.64,3178.0,1702.0,19729.33,10409.88
10/04 16:54:09,,,,116.83,10609.9,21615.84,275.83,26.82,6.82,146.53,9940.59,44168.32,369.26,3.17,24.57,5.23,122.77,18316.83,299.58,23.06,6.02,661004,628,0.07,0.17,621.78,119.8,47.84,18.36,2500.0,1464.36,14172.41,9005.31,2973.27,2842.57,15150.97,19740.9,2729.7,1067.33,16654.99,5180.48
10/04 16:54:10,,,,119.0,6806.0,29840.0,307.95,30.79,6.17,149.0,11154.0,28902.0,268.83,5.13,34.54,5.6,157.0,29128.0,296.03,59.18,5.57,661032,656,0.13,0.18,622.0,116.0,50.2,17.74,2329.0,1846.0,11541.18,12253.02,3719.0,2750.0,22201.4,17856.45,1943.0,1483.0,8562.21,9842.58
10/04 16:54:11,,,,111.88,10380.2,21469.31,284.67,23.51,6.34,170.3,7394.06,51073.27,343.33,7.25,40.27,5.62,141.58,29128.71,273.92,37.97,6.22,661056,688,0.07,0.25,610.89,123.76,47.47,19.13,2778.22,1609.9,15809.8,9520.09,3207.92,2264.36,18521.4,13882.6,2978.22,1646.53,17767.67,10001.57
10/04 16:54:12,,,,102.0,13742.0,18332.0,314.45,20.53,6.07,178.0,12418.0,43322.0,313.15,9.24,52.19,5.38,137.0,24074.0,306.7,33.46,5.92,661092,716,0.1,0.15,609.0,117.0,48.56,17.83,2128.0,1464.0,10661.62,9248.63,3454.0,3221.0,18668.84,22312.03,2505.0,1477.0,14052.12,9119.95
10/04 16:54:13,,,,98.02,14207.92,15433.66,302.4,28.66,6.17,179.21,13465.35,55617.82,385.49,5.45,32.36,5.04,100.0,17045.54,276.2,26.26,6.94,661124,748,0.05,0.2,597.03,118.81,46.19,18.27,2481.19,1062.38,14934.46,5402.06,2268.32,2634.65,9747.35,19322.69,3023.76,1036.63,19763.15,4555.58
10/04 16:54:14,,,,148.0,16396.0,26548.0,290.16,26.68,5.81,191.0,9968.0,56856.0,349.86,8.92,44.69,4.9,93.0,18832.0,284.41,18.08,6.09,661156,780,0.1,0.18,605.0,123.0,47.74,18.67,3101.0,1559.0,19231.24,8985.62,3413.0,2599.0,19168.35,17235.34,2631.0,1651.0,14529.06,10295.29
10/04 16:54:15,,,,123.0,14410.0,21520.0,292.11,25.89,6.13,186.0,16784.0,43298.0,323.02,8.59,44.31,5.09,134.0,24996.0,326.88,32.25,6.04,661184,808,0.1,0.2,601.0,119.0,47.48,18.16,1906.0,1562.0,8586.0,10400.34,3856.0,3598.0,21412.11,25275.97,2558.0,1678.0,14392.25,10905.09
10/04 16:54:16,,,,102.0,5700.0,23816.0,289.37,20.56,6.41,199.0,17240.0,46762.0,321.62,11.26,60.34,4.95,136.0,25472.0,268.6,36.88,6.31,661176,808,0.08,0.23,608.0,123.0,47.36,19.15,2432.0,1646.0,12973.26,9931.3,3378.0,2620.0,19097.49,17220.12,2720.0,1515.0,15744.38,8692.54
10/04 16:54:17,,,,100.99,9320.79,22271.29,312.82,20.38,6.62,152.48,9693.07,52251.49,406.26,4.04,26.23,5.58,61.39,14465.35,299.84,17.61,7.15,661244,872,0.07,0.17,604.95,120.79,47.14,18.42,2548.51,1089.11,15411.11,5519.97,2489.11,1776.24,13540.58,11633.41,2589.11,1387.13,15344.1,8337.42
10/04 16:54:18,,,,75.0,4376.0,20068.0,325.92,16.35,7.53,148.0,8702.0,46884.0,375.58,3.83,25.03,5.66,162.0,32698.0,310.89,46.62,5.79,661276,904,0.08,0.18,614.0,122.0,48.14,18.6,2368.0,1339.0,13056.92,7838.84,3134.0,2328.0,17709.1,15543.37,3377.0,1651.0,21811.71,9471.1
10/04 16:54:19,,,,119.8,9405.94,21596.04,258.78,22.56,5.75,151.49,9829.7,48180.2,382.94,4.21,28.23,5.81,127.72,24504.95,293.67,40.52,6.17,661308,936,0.05,0.2,601.98,116.83,46.64,17.9,2420.79,1317.82,13673.22,7911.81,3238.61,2457.43,18054.21,16318.32,2576.24,1625.74,14774.95,10397.36
10/04 16:54:20,,,,105.0,13108.0,16530.0,282.27,21.57,7.14,192.0,15370.0,47070.0,325.21,8.67,42.91,4.97,118.0,25198.0,323.41,24.13,6.17,661336,964,0.05,0.18,597.0,115.0,45.97,17.45,2255.0,1711.0,11410.0,11454.09,3778.0,3066.0,22350.72,20970.48,2157.0,1615.0,10882.74,10593.08
10/04 16:54:21,,,,91.09,5110.89,15421.78,225.41,16.02,6.55,165.35,10439.6,42322.77,319.1,5.83,37.96,5.3,141.58,26564.36,302.91,39.57,5.87,661332,964,0.07,0.17,608.91,115.84,46.85,17.85,2552.48,1681.19,14004.62,10317.18,3133.66,2392.08,17240.99,15876.26,2128.71,1247.52,10803.14,7525.64
10/04 16:54:22,,,,85.0,8562.0,16768.0,298.0,24.8,7.39,138.0,6650.0,46098.0,382.23,2.94,21.64,5.49,86.0,19376.0,302.4,21.43,6.22,661360,996,0.05,0.13,612.0,119.0,46.56,18.43,2412.0,1186.0,14048.47,6992.85,2318.0,1716.0,12091.31,11304.81,2651.0,987.0,16230.27,4725.01
10/04 16:54:23,,,,113.0,14024.0,19972.0,300.85,17.65,6.19,168.0,8226.0,54630.0,374.14,5.98,35.62,5.53,110.0,24098.0,317.15,20.29,6.05,661432,1060,0.05,0.2,615.0,116.0,47.33,17.72,1836.0,1471.0,8119.51,10022.53,3818.0,2593.0,23061.73,16708.2,3205.0,1936.0,19540.98,12688.5
10/04 16:54:24,,,,107.0,6444.0,22522.0,270.71,22.8,6.21,176.0,7910.0,52186.0,341.45,8.11,37.7,5.05,87.0,20528.0,320.18,17.02,6.37,661464,1092,0.08,0.23,614.0,121.0,48.83,18.54,2776.0,1533.0,16293.29,9116.59,2770.0,1767.0,15682.84,10974.03,2971.0,1335.0,18384.16,6908.5
10/04 16:54:25,,,,95.05,8372.28,21873.27,318.21,27.93,7.42,196.04,13964.36,63059.41,392.9,8.36,49.71,5.01,136.63,27061.39,327.74,25.91,5.46,661496,1124,0.07,0.22,610.89,118.81,47.23,18.02,3063.37,1400.99,19365.07,7832.47,3048.51,2826.73,15945.98,20231.07,3078.22,1525.74,19034.17,8411.66
10/04 16:54:26,,,,119.0,11660.0,25630.0,313.36,21.54,6.16,171.0,11544.0,55974.0,394.84,4.92,27.74,5.23,124.0,21620.0,313.31,35.05,6.39,661528,0,0.05,0.2,621.0,121.0,49.08,18.79,2838.0,1575.0,16781.47,9532.6,3044.0,2894.0,16479.74,20432.72,2994.0,1275.0,18873.34,6586.35
10/04 16:54:27,,,,110.89,10031.68,21990.1,288.77,19.94,6.31,144.55,7845.54,40372.28,333.56,4.62,33.51,6.23,94.06,20348.51,294.61,28.06,6.45,661556,68,0.07,0.2,621.78,118.81,48.18,18.05,2519.8,1380.2,14226.24,8417.94,2791.09,1939.6,15269.84,12764.52,2233.66,1188.12,11965.03,6893.55
10/04 16:54:28,,,,97.0,10334.0,17392.0,285.84,21.01,6.89,175.0,10762.0,50868.0,352.17,5.6,32.38,5.04,78.0,14882.0,270.49,16.71,6.76,661560,72,0.03,0.18,624.0,125.0,48.46,19.28,2300.0,1086.0,12736.78,5797.76,2588.0,2035.0,13650.45,13805.66,2651.0,1364.0,15646.81,7723.09
10/04 16:54:29,,,,121.0,10366.0,24548.0,288.55,21.48,6.47,156.0,8612.0,44962.0,343.42,4.44,28.46,5.65,139.0,20718.0,261.48,26.26,6.22,661620,132,0.15,0.25,626.0,119.0,47.77,18.54,2799.0,1534.0,15752.76,8309.95,3213.0,2619.0,17067.17,17497.68,2602.0,1498.0,14038.16,7790.54
10/04 16:54:30,,,,92.0,5952.0,18796.0,269.0,24.57,6.39,170.0,6106.0,62008.0,400.67,4.8,27.22,4.88,64.0,9522.0,279.38,16.5,6.03,661652,164,0.08,0.13,619.0,111.0,48.41,16.57,2953.0,1231.0,18579.58,6493.41,1947.0,1548.0,8834.41,10323.42,2923.0,952.0,18871.04,3946.14
10/04 16:54:31,,,,92.08,12819.8,16520.79,318.65,16.14,6.22,175.25,10645.54,57322.77,387.84,5.69,33.14,5.05,82.18,12336.63,277.9,18.81,6.72,661680,200,0.05,0.17,618.81,119.8,47.38,18.71,2501.98,1109.9,14770.61,6087.57,2675.25,2421.78,13486.95,17173.43,2569.31,1206.93,15202.94,6793.52
10/04 16:54:32,,,,71.0,3078.0,12776.0,223.3,17.76,7.9,164.0,11244.0,55930.0,409.6,5.06,31.19,4.93,147.0,27282.0,279.99,25.5,5.68,661712,224,0.1,0.2,619.0,118.0,48.28,18.1,2671.0,1201.0,15768.5,6295.13,2829.0,2139.0,15057.39,14257.41,2837.0,1464.0,16854.64,8075.12
10/04 16:54:33,,,,109.9,13053.47,18942.57,291.14,27.71,6.67,179.21,10005.94,56168.32,369.26,5.81,30.26,4.85,141.58,20291.09,264.62,40.05,5.99,661744,256,0.1,0.2,610.89,109.9,47.33,16.4,2757.43,1433.66,16385.74,7847.69,2907.92,2831.68,14629.41,20071.04,2821.78,1351.49,16981.89,7723.32
10/04 16:54:34,,,,126.0,15080.0,21152.0,287.56,23.72,6.24,199.0,15128.0,45012.0,302.21,6.43,33.58,4.9,129.0,19382.0,260.45,35.98,6.83,661772,284,0.08,0.2,630.0,127.0,49.46,19.4,2439.0,1788.0,12666.83,11792.24,3562.0,3275.0,19213.28,22706.13,2624.0,1225.0,15092.37,6693.09
10/04 16:54:35,,,,141.0,15246.0,23254.0,273.05,45.48,5.21,177.0,12732.0,51566.0,363.27,8.19,38.88,5.22,120.0,22434.0,311.55,51.35,5.92,661808,316,0.07,0.22,658.0,117.0,49.0,18.05,2174.0,1813.0,10070.74,12465.15,3645.0,3084.0,20459.71,21708.18,2857.0,1467.0,16823.3,8597.47
10/04 16:54:36,,,,120.0,8672.0,25470.0,284.52,22.21,6.76,160.0,4936.0,53806.0,367.14,5.8,45.28,5.67,133.0,25210.0,280.72,40.86,6.26,661836,344,0.08,0.23,622.0,117.0,48.74,17.8,3165.0,1467.0,19735.33,7736.72,2988.0,1996.0,16489.51,12790.06,2643.0,1523.0,14986.8,9167.72
10/04 16:54:37,,,,153.47,17689.11,23542.57,268.67,27.43,5.83,193.07,12126.73,47451.49,308.58,10.82,54.91,5.01,137.62,26322.77,275.96,26.94,6.32,661868,376,0.12,0.22,620.79,116.83,48.63,17.9,2759.41,1892.08,15204.62,12119.9,3777.23,3171.29,21026.2,21194.77,2573.27,1469.31,14394.12,8496.72
10/04 16:54:38,,,,122.0,10706.0,19046.0,243.87,23.96,6.04,128.0,14104.0,29248.0,338.69,2.9,24.37,5.77,144.0,24398.0,245.14,31.03,5.9,662024,416,0.05,0.2,608.0,161.0,49.27,342.04,1763.0,1215.0,7730.72,7514.32,3084.0,2619.0,16465.52,18064.47,2247.0,1437.0,11567.98,8973.89
10/04 16:54:39,,,,78.22,7825.74,17756.44,327.06,19.95,6.37,144.55,8364.36,49346.53,399.23,3.99,27.45,5.39,103.96,22194.06,307.89,24.96,5.73,661936,444,0.07,0.17,669.31,128.71,52.22,82.16,2925.74,1334.65,17916.32,7613.13,2827.72,1984.16,15844.71,13147.45,2178.22,1297.03,10762.07,8572.36
10/04 16:54:40,,,,78.0,7210.0,16756.0,307.26,21.04,6.15,154.0,8660.0,57044.0,426.65,3.29,20.87,5.22,96.0,17774.0,310.02,21.98,6.2,661972,480,0.08,0.18,625.0,123.0,50.07,18.65,2597.0,1221.0,15464.55,7108.76,2634.0,2041.0,13878.87,14078.56,2868.0,1248.0,17995.76,6682.54
10/04 16:54:41,,,,103.96,11673.27,21499.01,319.09,22.86,7.1,176.24,11302.97,57665.35,391.34,5.25,26.26,5.16,86.14,14374.26,284.87,20.54,6.89,662000,508,0.05,0.17,627.72,121.78,49.62,18.96,2498.02,1445.54,13874.38,8978.76,2975.25,2414.85,16656.17,16489.44,2859.41,1392.08,17381.57,7759.58
10/04 16:54:42,,,,86.0,3802.0,17526.0,248.0,21.8,6.66,180.0,12792.0,57670.0,391.46,6.45,39.88,4.97,97.0,18918.0,326.02,19.1,6.26,662028,544,0.05,0.2,628.0,121.0,48.99,34.4,3186.0,1218.0,20474.7,6055.09,2800.0,2253.0,14841.68,15069.08,2550.0,1310.0,14572.46,7755.93
10/04 16:54:43,,,,92.0,5916.0,23002.0,314.33,19.76,6.54,190.0,18236.0,48832.0,352.99,8.16,42.93,5.25,110.0,27876.0,316.49,35.33,5.85,662064,576,0.07,0.2,632.0,122.0,50.37,18.83,2654.0,1759.0,14664.17,11026.79,3349.0,2411.0,19742.44,15739.28,2478.0,1377.0,13735.7,8367.03
10/04 16:54:44,,,,115.0,12396.0,22030.0,299.36,26.57,5.79,170.0,9942.0,58870.0,404.78,5.51,26.42,5.16,109.0,26592.0,329.19,28.22,6.62,662092,604,0.1,0.18,625.0,114.0,49.74,17.61,3038.0,1594.0,18635.48,9164.24,3631.0,2559.0,22008.24,16043.12,2717.0,1937.0,15052.33,12710.3
10/04 16:54:45,,,,109.9,9540.59,23433.66,300.04,23.19,6.59,172.28,10475.25,49871.29,350.29,6.05,40.44,5.36,126.73,23386.14,296.34,31.85,6.46,662128,644,0.15,0.25,618.81,119.8,48.49,18.16,2447.52,1374.26,13464.8,8112.77,2886.14,2482.18,15021.25,17275.59,3072.28,1500.0,18945.43,8400.92
10/04 16:54:46,,,,80.0,10796.0,13380.0,302.2,20.51,6.09,180.0,13942.0,54640.0,381.01,5.99,33.73,5.04,113.0,23018.0,293.4,35.04,6.17,662152,672,0.05,0.15,633.0,116.0,49.95,17.74,2586.0,1126.0,15292.1,5680.71,2809.0,2522.0,14948.96,17618.93,2690.0,1404.0,15911.42,8519.74
10/04 16:54:47,,,,91.09,6613.86,14378.22,230.46,31.77,6.91,166.34,11172.28,51722.77,378.12,5.87,31.15,5.24,138.61,17009.9,263.51,26.66,5.65,662188,748,0.1,0.22,621.78,120.79,49.91,18.65,2578.22,1264.36,15016.1,6962.83,2692.08,2683.17,12929.88,18883.31,2578.22,1180.2,15121.52,6427.46
10/04 16:54:48,,,,143.0,15394.0,23336.0,270.84,41.5,5.86,204.0,17400.0,50228.0,331.51,9.79,50.38,4.9,124.0,20162.0,286.4,32.88,6.16,662220,776,0.05,0.18,628.0,118.0,50.63,17.91,2566.0,1420.0,14420.99,8285.54,3427.0,3461.0,18004.29,24325.06,2445.0,1513.0,13167.0,9373.79
10/04 16:54:49,,,,101.0,9942.0,19938.0,295.84,18.77,6.99,168.0,10776.0,57026.0,403.58,4.14,24.35,5.24,85.0,18682.0,329.25,15.71,6.41,662252,808,0.07,0.22,628.0,120.0,48.85,18.45,2934.0,1368.0,18333.03,7703.22,2616.0,2134.0,13551.43,15199.78,2687.0,1116.0,16355.06,5848.08
10/04 16:54:50,,,,84.0,11928.0,16300.0,336.05,18.2,6.83,161.0,7610.0,58998.0,413.71,3.8,25.16,5.38,137.0,27450.0,317.39,35.34,5.51,662284,840,0.05,0.23,630.0,119.0,50.98,18.14,2950.0,1457.0,17947.53,8372.82,3068.0,2579.0,16785.67,17996.96,2750.0,1452.0,16523.69,8641.52
10/04 16:54:51,,,,66.34,7134.65,11572.28,282.0,16.94,7.57,174.26,13263.37,53887.13,385.35,5.81,32.18,5.19,124.75,24108.91,333.79,24.08,5.72,662312,872,0.07,0.2,631.68,115.84,50.57,17.63,2675.25,1408.91,15756.52,8260.43,3033.66,2726.73,16139.41,19176.75,2497.03,1316.83,14273.1,7896.33
10/04 16:54:52,,,,128.0,15520.0,21630.0,290.23,27.99,6.12,146.0,9534.0,43764.0,365.05,5.05,36.1,5.42,128.0,23352.0,293.44,29.52,6.28,662352,908,0.05,0.2,629.0,115.0,51.91,17.68,2589.0,1534.0,14856.56,9154.21,3103.0,2861.0,16269.32,19838.83,2406.0,1248.0,13259.58,7072.81
10/04 16:54:53,,,,104.95,16299.01,15047.52,298.68,25.83,6.35,122.77,7221.78,41598.02,397.65,3.68,28.85,6.16,105.94,20471.29,327.57,25.97,6.72,662380,936,0.07,0.17,621.78,117.82,49.47,18.21,2423.76,1385.15,13727.09,8489.09,3003.96,2687.13,15855.93,19094.25,2056.44,1231.68,10555.52,7449.12
10/04 16:54:54,,,,109.0,12960.0,16576.0,270.97,17.29,6.78,217.0,17822.0,56974.0,344.68,8.79,40.55,4.61,130.0,26480.0,317.65,31.15,6.35,662412,968,0.08,0.23,623.0,117.0,50.17,17.8,2876.0,1720.0,16788.35,10733.04,3580.0,3285.0,19694.57,23036.06,2781.0,1559.0,16248.72,9160.76
10/04 16:54:55,,,,111.88,9837.62,19526.73,262.46,24.11,6.5,176.24,11215.84,43807.92,312.21,8.31,46.7,5.4,124.75,20041.58,239.63,33.04,6.33,662448,1004,0.1,0.22,636.63,118.81,51.39,18.27,2153.47,1180.2,10794.16,6475.09,3003.96,2412.87,15318.27,15636.77,2513.86,1529.7,13726.55,8820.55
10/04 16:54:56,,,,150.0,16460.0,20426.0,245.91,37.89,5.93,163.0,4358.0,52328.0,347.77,4.19,26.71,5.51,135.0,21858.0,258.18,44.81,5.9,662476,1032,0.08,0.18,630.0,118.0,51.65,18.32,2875.0,1490.0,16713.6,8266.21,3315.0,2602.0,17789.87,17103.25,2701.0,1575.0,15168.56,9499.58
10/04 16:54:57,,,,95.0,9214.0,20162.0,309.22,24.12,7.25,147.0,8116.0,49848.0,394.31,2.91,19.9,5.17,87.0,15884.0,270.71,22.3,6.31,662508,1064,0.07,0.17,632.0,123.0,50.33,19.02,2431.0,1396.0,13500.19,8507.33,2800.0,1993.0,15402.88,12648.53,2269.0,1144.0,12418.16,6823.75
10/04 16:54:58,,,,95.0,5368.0,17140.0,236.93,19.61,6.68,172.0,14844.0,54870.0,405.31,6.88,39.94,5.48,97.0,19294.0,302.89,25.02,6.87,662536,1092,0.05,0.2,616.0,114.0,49.31,17.24,2526.0,1268.0,14551.9,7025.43,2930.0,2298.0,16503.98,15316.5,2686.0,1535.0,15980.44,9513.12
10/04 16:54:59,,,,92.08,10293.07,12320.79,245.59,51.94,8.59,161.39,11805.94,50037.62,383.2,5.14,31.32,5.51,128.71,22502.97,290.22,31.56,6.71,662556,1124,0.1,0.2,627.72,120.79,50.51,19.47,2393.07,1181.19,13553.15,6739.26,2742.57,2645.54,13690.15,18622.01,2990.1,1207.92,19005.08,6398.28
10/04 16:55:00,,,,148.0,6334.0,21204.0,186.07,68.72,6.76,135.0,4980.0,43990.0,362.74,5.97,41.39,6.74,103.0,15226.0,266.6,22.63,6.14,662584,1144,0.18,0.2,619.0,118.0,50.45,17.87,2230.0,1228.0,11786.34,6944.42,2820.0,1825.0,15252.07,11208.63,2581.0,1440.0,14495.74,8847.07
10/04 16:55:01,,,,102.97,6574.26,23332.67,290.44,60.73,6.8,144.55,7079.21,32277.23,272.26,12.88,83.77,6.9,104.95,18487.13,253.08,26.43,6.91,662652,40,0.15,0.22,629.7,117.82,49.89,18.25,2199.01,1099.01,11729.97,6055.5,2534.65,1678.22,13349.92,10631.83,1980.2,1181.19,9500.32,7025.44
10/04 16:55:02,,,,107.0,14444.0,16186.0,286.26,27.35,6.5,186.0,14196.0,39988.0,291.31,10.53,63.16,5.33,98.0,10978.0,211.16,84.52,10.2,663024,192,0.13,0.28,621.0,120.0,49.84,18.48,2219.0,1030.0,12179.07,5425.16,2557.0,2607.0,11976.55,18350.33,2035.0,1157.0,10483.37,6851.2
10/04 16:55:03,,,,106.0,12268.0,19878.0,303.26,25.85,6.53,179.0,13260.0,53040.0,370.39,9.03,50.79,5.36,176.0,28182.0,256.16,60.1,5.72,662692,220,0.1,0.22,631.0,117.0,49.87,17.83,2900.0,1590.0,17183.41,9501.4,3390.0,2834.0,18540.2,20497.46,2440.0,1432.0,13573.46,8740.67
10/04 16:55:04,,,,118.0,15000.0,21402.0,308.49,23.75,6.03,180.0,9436.0,59464.0,382.78,6.59,35.89,5.44,113.0,22022.0,321.19,58.73,6.17,662724,252,0.1,0.15,629.0,118.0,50.93,18.32,2664.0,1496.0,15132.05,8812.23,3112.0,2786.0,16918.32,19326.09,3382.0,1427.0,21972.5,7825.66
10/04 16:55:05,,,,120.79,14073.27,18829.7,272.39,25.33,6.41,158.42,9029.7,54588.12,401.59,5.1,32.24,5.74,124.75,17594.06,273.79,24.87,6.18,662752,280,0.05,0.2,626.73,119.8,49.87,18.38,2881.19,1267.33,17629.93,6750.7,2923.76,2845.54,14512.34,20317.47,2320.79,1310.89,12655.15,7641.83
10/04 16:55:06,,,,120.0,8646.0,19402.0,233.73,25.62,6.35,184.0,9938.0,51796.0,335.51,5.66,29.88,4.81,118.0,19742.0,235.42,18.61,6.47,662788,272,0.2,0.2,619.0,114.0,48.92,17.61,2550.0,1469.0,14089.86,8660.33,3115.0,2186.0,16810.43,13477.92,2771.0,1464.0,16249.94,8301.02
10/04 16:55:07,,,,129.7,14275.25,22651.49,284.7,27.95,6.05,177.23,15338.61,45061.39,340.8,9.77,53.99,5.63,145.54,28699.01,298.34,35.05,6.05,662820,328,0.07,0.15,635.64,123.76,50.63,19.33,2467.33,1928.71,12825.95,13013.07,3919.8,3315.84,22264.34,22412.94,2474.26,1527.72,13285.66,9408.04
10/04 16:55:08,,,,75.0,7002.0,18644.0,341.95,17.09,6.95,160.0,7090.0,51504.0,366.21,3.74,25.71,5.61,105.0,19130.0,264.7,30.4,6.22,662856,372,0.08,0.13,623.0,119.0,50.77,18.39,2704.0,1200.0,16656.49,6185.0,2387.0,1785.0,12049.89,11512.44,2484.0,1062.0,14690.84,5664.1
10/04 16:55:09,,,,153.47,18643.56,22504.95,268.13,37.87,5.41,182.18,13902.97,45075.25,323.74,6.96,35.32,5.07,123.76,22758.42,322.85,36.26,6.79,662856,372,0.07,0.17,618.81,116.83,48.57,17.69,2962.38,1313.86,18284.22,6970.47,3157.43,3470.3,15236.36,25132.95,2566.34,1420.79,14253.95,8728.46
10/04 16:55:10,,,,118.0,16454.0,19300.0,303.0,17.25,5.75,214.0,18438.0,52676.0,332.31,10.34,49.59,4.67,106.0,19062.0,303.68,22.45,6.51,662916,432,0.08,0.2,621.0,122.0,49.35,19.08,2276.0,1375.0,12261.78,8274.88,3380.0,3366.0,18278.05,24251.22,2800.0,1480.0,16646.33,8865.7
10/04 16:55:11,,,,113.0,12570.0,20010.0,288.32,20.97,6.09,170.0,12240.0,51790.0,376.65,5.53,31.88,5.12,138.0,26852.0,324.55,25.57,5.8,662948,464,0.07,0.22,618.0,118.0,49.04,18.07,2298.0,1783.0,12244.27,11721.12,3545.0,3099.0,19595.12,21618.63,2728.0,1476.0,16032.24,8970.03
10/04 16:55:12,,,,107.0,10522.0,22842.0,311.81,31.5,7.05,162.0,12558.0,45194.0,356.49,6.91,45.36,5.65,96.0,19032.0,282.85,18.79,6.84,662976,492,0.05,0.2,613.0,117.0,48.79,17.86,2557.0,1437.0,14617.44,8838.61,3071.0,2368.0,16918.47,15776.54,2398.0,1247.0,13354.02,7269.68
10/04 16:55:13,,,,83.17,6112.87,19558.42,308.67,32.37,6.54,169.31,9758.42,52712.87,368.98,6.88,40.82,5.13,86.14,17588.12,320.34,32.0,6.08,663008,524,0.1,0.17,613.86,122.77,49.54,18.77,2692.08,1223.76,16633.62,6169.17,2672.28,2013.86,14606.27,13087.12,2420.79,1370.3,13773.33,8392.7
10/04 16:55:14,,,,102.0,9206.0,21976.0,305.71,24.33,7.25,201.0,20928.0,55078.0,378.14,9.27,44.02,4.86,129.0,19634.0,282.34,19.59,6.24,663044,560,0.05,0.18,618.0,116.0,49.49,18.2,3090.0,1446.0,19266.6,7569.96,3143.0,3319.0,16023.4,23701.23,2466.0,1498.0,13494.33,9308.06
10/04 16:55:15,,,,100.0,9928.71,20750.5,306.79,22.5,6.65,194.06,22706.93,42231.68,334.63,12.3,51.68,5.14,143.56,23603.96,294.51,39.3,5.9,663072,588,0.1,0.2,601.98,115.84,45.59,17.38,2472.28,1367.33,13907.26,8146.17,3391.09,3579.21,17493.33,25931.09,2360.4,1493.07,12846.3,9318.02
